content,video_title,timestamp
"我心甘情愿被骗,怎么了",BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
-无人驾驶的意义呢？我叫磁力棒？,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
只能说才1000,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
 (2cdcfe1e1:反正路线惊奇,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
!建议直接研究超时空转移,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
5G,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
控制系统工程,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
6自动驾驶没兴趣，自动驾驶市场很有兴趣,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
自己弄不来当然说骗局,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
'高速自动驾驶已经基本实现了,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
6那些开车拉客拉货的愿意相信是骗局......,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
i想要纯自动驾驶你要路面所有行驶的车都有相对传感器然后所有部分都联网才行,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
*巧了，我像坐过有自动驾驶的车,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
Y啊？端到端不是特斯拉开源的吗？up从谁那里听说理想首发端到端？,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
自动火葬,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
首发？？,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
i美国的自动驾驶前提是因为车辆和其他交通参与者都有明确的路权，而我们没有,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
假面骑士GHOST？（不是,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
3烧了一千亿，有100亿用到实处都算多的,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
?自动驾驶要单独开车到，不要哥普通的一起才行,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
u很多时候不是砸钱就能有的，就像1800年没有手机1900年没有自动驾驶2000年目前没有核聚变,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
6首先要解决法律问题，出了事故算谁的？,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
变量！变量！变量！,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
K无非就是预测，预测就需要变量，而现实车况变量太多了,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
+注：2000年目前没有可持续核聚变,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
我想说一切皆有可能,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
N黄埔这边好多无人驾驶车在路上跑，开的真的跟真人没区别,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
[无人驾驶就是未来趋势 没能力做不应该通过诋毁来为自己的损失找补,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
应该是没脑子,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
理想首发？特斯拉呢？,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
烧到自己口袋里,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
当年计算量很低,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
;是不是和可控核聚变一样呀，一直还是有50年,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
'汽车天上飞时就差不多实现了,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
啊 理想首发……,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
这动效做的真好啊,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
F人去开车也不会提前规划具体路线 更多的是随机应变,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
!所以实时反馈才是最佳的,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
0这玩意有什么好做的？做不好还费钱,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
环境变量太复杂，正解还没搞定，对抗样本就出来了！ 绝不是屏幕上看到的视镜那么简单，人类还有大量隐含信息，机器学习要学太多现实世界的东西,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
6光识别只是第一步，它无法理解真实世界,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
6自动驾驶得与路网和其他交通参与者配合,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
!除非所有车都是自动驾驶,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
没错，sinko才开电车,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
感谢马斯克开源,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
3人类永远不会相信除了同类的任何东西,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
E人开都会出事，只要事故率和人差不多就基本实现了,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
6为了减轻自身伤害，主动擦撞冲撞第三方,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
全国都无人驾驶多好,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
电脑懂机器但不懂人心,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
3你搞不会就说别人不行？看看特斯拉吧,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
<算法比人反应快，出事了也是别人引来的多，,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
烧出了一个显卡王者,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
我开m9可爽了,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
遥遥领先表示遥遥领先,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
B如果所有的车都是自动驾驶，绝对是比人要靠谱的,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
Z路上的交通参与者的操作以及路上发生的一切是电脑无法计算出来的,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
AI觉醒才行吧,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
|现在的半自动驾驶已经越来越多了 有没有具体的某一比例可以算是自动驾驶汽车安全性更高呢,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
搞不起来 就说是骗局,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
SLAM,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
"""众所周知 登月是一场骗局",BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
智能网联？,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
0除非人工智能成熟，不然就是个骗局,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
3竞争不过开始使劲黑！！！哈哈哈哈哈,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
G确实～如果自动驾驶是骗局的话，5G算是世纪超级骗局,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
5自動駕駛 飛機最早 就是自動駕駛了好嗎,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
首发？？,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
取决于人工智能的发展,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
干不过马斯克的L5了,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
T你钱多随便搞啥都行，别搞到最后和李铁睡上下铺就行！！！！,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
华为不服,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
!王传福有余承东懂汽车？,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
B互联网就是操作，谁先找到认可谁就是胜利。。。,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
W主要是路上情况太多了，单纯靠那些传感器不能应对个别突发状况,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
花粉还有20秒到达战场,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
呵呵 理想…………,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
A星算法吗这是,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
ai引发的技术算力变革,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
9烟雾弹而已，这种技术，谁落后谁就要挨打,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
只能说技术还不够而已,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
你可以把bgm再放大些,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
自动驾驶，本身没有需求（就图一个安逸放心？不如请司机）。但与打车等产业结合，可快速达到垄断！,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
谁承担法律责任没确定,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
Z从供需关系看，其毫无意义。。。从权力与分配上看，其意义极大！,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
!理想首发。。。。国内吗,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
比人安全,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
“理想首发”劝退,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
E自动驾驶的前置条件是与时俱进的强大基础设施建设,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
]自动驾驶是可行的，但是唯一条件是所有车都自动驾驶，你能做到吗？,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
?哪有百分百安全的东西啊，被子都能把人困住呢,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
很容易触发0day!,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
-前面的ghost最后通告不就是2024年吗,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
W自动驾驶是未来趋势，不过路还很长就是了，现在步子不能迈太大,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
*前置技能还没解锁，时机还没到,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
`驾驶本来就是一项人参与度极高的运动，为什么要想着用科技取代人呢？,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
钱吧,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
背景音乐太吵了,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
这是船 航向角,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
大嘴：想撞都难,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
3我始终坚信要以发展的眼光去看待事情,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
	回调262,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
r纯拿人命实验，现在哪个公司敢说他们的无人驾驶可以无人，差的十万八千里就实装了,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
保险，责任,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
;自动驾驶有什么难的，难的是人工智能ai驾驶,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
FSD,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
人机主办方,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
我每天都在用自动驾驶,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
K还不够那条件，人机一起上路一堆问题，等淘汰了人驾驶,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
闭环控制系统呗,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
只有实时反馈纠正才行,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
3很难想象快两分钟了还没展开。。。。,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
Z永远不要把自己的生命交给人工智能，因为人工智能是没有感情的。,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
7变量太多了，系统性学习也不可能做到100%,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
despress,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
可能到6g时代就突破了,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
"
depreesion",BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
=沿行驶道路建设路灯形状等 端侧加强信号物呢,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
摩尔定律还在发光发热,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
04年都没智能机,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
摄像头ai判断,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
!直接上有源相控阵雷达吧,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
0啊？头部已经做到99%了，你说骗我？,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
<都忘了前苏联那架无人驾驶战机的典故了吗？,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
一场骗局,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
为什么允许上路？,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
A走路是会走的(是指从哪个方向走)，但是看不见路,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
!想找还是有的，比如城投,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
H首发可还行，22年就有端到端了，uniad是23年cvpr best paper,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
你搞不了！！！,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
B你跟两三百年前的人说可以去外太空看他们相信吗,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
尖 尖 的,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
	多的是,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
7说前苏联那架无人战机是认真的吗(⊙x⊙;),BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
Z只有事故责任由车企和智驾研发团队的智驾，才算真正意义上的智驾,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
?唯有统一规划专用道路可以高度实现汽车自动化,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
相信,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
$收效甚微？鸿蒙智行就够了,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
9现在人类做到的成就在以前来说哪一个不难,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
-背景音乐，让我没有看下去的欲望,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
>说5G的，迟早有一点你们会意识到目前的无知。,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
9自动驾驶实现的前提是所有人都用自动驾驶,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
背景音乐太大了,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
 5%的事实，剩下全是偏见,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
影响我买油车吗,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
<没有了司机，就机器人，自驾，就是最好的！,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
市区也实现了,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
还是不够通俗易懂,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
华为？小鹏？？,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
]我觉着难得点在于人！不是吗，只要有人开车自动驾驶就不可能实现！,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
E目前阶段cpu和gpu的发展注定了这就是个困局！！！！,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
3现在叫“辅助驾驶”。文字游戏玩起来,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
大A股市算吗？,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
难的是大数据堆经验,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
3人开车都难免有事故，难道禁止上路吗,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
'才千亿等到万亿的规模再说吧,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
up主还真是张口就来,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
-驾校老师教你，不要画龙不要画龙,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
$汽车刚出来也被认为是骗局,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
你把小鹏放哪了,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
9我大东营这个四线小城都有无人快递车了！,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
0别说无人驾驶，以后都是无人地球！,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
Q新时代的技术，不能只看美国了，这个世界有了新的引领力量,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
!特斯拉FSD自己了解一下V13,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
大疆智驾方案？,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
'低空飞行有可能，路面就算了,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
-只要人不碰车。自动驾驶就很简单,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
	bgm好吵,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
i技术成熟的无人驾驶，专业，顶尖，狭窄，并非全能，适用于狭窄的专业领域。,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
	别跟我,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
"u北美那都实现完全无人驾驶3,4年了都，路上随处可见的特斯拉开着自动驾驶在睡觉的人。",BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
U自动驾驶成熟了  比森强太多了  看看现在马路上的驾驶员都啥样,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
国内首发吧,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
0责任，是责任，就是出了事故谁负责,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
#GPS本身有近30米的允许误差,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
偏差控制,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
理想首发哈哈哈,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
难是因为硬件还很蠢,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
激光雷达也受环境影响,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
$电动车就是个收割牛马的坑,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
一个字不应该是钱吗？,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
3地上有洞有石头有坑自动驾驶就呵呵。,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
j最后的1％可能是法律利益原因，比如最典的俩人必死选谁死，出车祸算谁的啥的,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
`有可能是对于网络的要求很高，车载的主机又不可能在现在花费太多的钱,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
!有人驾驶，真的安全吗？,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
!？理想成行业领导者了？,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
N这些只能说明老外只会画大饼、做PPT，并没有什么实际效果,BV1wWfDYiEUi | 【深度解析】智能驾驶烧了1000亿，发生了什么？,
