content,video_title,timestamp
pony,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
我不是 0，我是 1,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
+遥控也很厉害啊 那个精细度控制,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
《不会》《不会》,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
0上海没体验到是因为上海没有哈哈哈,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
6北京通州有无人驾驶公交车上路好几年啦,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
假的啦，隐形人在开啦,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
我靠,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
哇,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
	可爱哟,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
纠结什么车牌子……自家技术成熟了你是不卖给外国用狠狠赚他们钱嘛？还是说你薄弱的民族自信需要一两个国产标签去维护一下？,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
<戳啦，青鸟都是孤儿没朋友嘛，没被人打过伞,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
%司机在车顶 青鸟不要被骗了,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
6馆长开始要自己打伞的，没看前面别乱讲,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
哈哈哈哈,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
-开过华为的智驾真心觉得这个一般,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
K怎么没人羡慕安全带了啊？？？？？？？？？？？？？？,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
王德发虽迟但到,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
所以我是0？,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
3腾讯的自动驾驶感觉也不比华为的差呀,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
“不会”,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
3华为的智驾已经一万多公里了习惯了、,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
B站的流量也不小,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
雷克萨斯？,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
只要去过湾湾基本都知道对比大陆实在是够落后了  我去过两次台北  相差3年  基本都没什么变化  一样的破旧,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
3哈哈哈在南沙上班的时候坐过很多次了,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
王得发：？？,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
不用拍人啦,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
3g，复古传奇？,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
对馆长说的不要骂我,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
	哈哈哈,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
hhh,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
K摄像应该自己都有点呆了任务都忘了自己都在接收新信息,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
还是雷克萨斯,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
=都是假的啦 其实是有人穿着纳米隐身衣开的啦,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
隐形人在开车啦！,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
<我估计他的摄影师是青鸟潜伏在馆长身边的。,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
'武汉是萝卜，不是一家，哈哈,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
那都是大陆人看直播,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
Yt有点落后了,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
'所以雨刮是为了提供安全感嘛,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
<青鸟说他爸妈在发动机里面努力工作为车发电,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
6青鸟的爹妈就在这发动机里面不停摩擦呢,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
我穿隐身衣开的dog,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
3你猜军工端当战的时候会不会敌我识别,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
记住这句不会,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
外面在下小雨好吧,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
天翼3G太快啦！,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
pony,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
摄影技术差了点,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
(给个走近科学BGM，X档案的更好,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
台湾没有无人驾驶车吗,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
哈哈哈，吓死了,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
 青鸟：假的啦，都是Ai啦,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
传下去，馆长是0,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
'这回我们自己也是刘姥姥了～,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
!应该加个无人机跟踪拍摄,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
"我不要做0",BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
0人。。一般都是说显示井盖和小动物,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
B各种界的门店，只要联系一下肯定给一辆试驾到爽,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
!假的，前面雇了拖车在拉,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
*武汉运营好久，无人驾驶出租车,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
错啦，都是遥控啦,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
假的，司机穿了隐形衣,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
武汉萝卜内饰比这个好,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
下雨啊，没看见吗,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
人家说的是3号机,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
0那说明大部分观众还是大陆这边的。,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
电驴儿来了快让下,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
B雨刮器真的笑死，腾讯的无人驾驶排不到第一梯队,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
哈哈哈哈,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
	鬼在开,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
你标题怎么发的语音啊,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
不拍，振声,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
	王德发,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
3G拿来干嘛啦,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
3那这不是成了宣传给大陆人看的了吗？,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
!听多了有种祥林嫂的感觉,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
应该整那个七座的,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
武汉也有啊萝卜,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
`华为的智驾？非要出来丢人现眼吗。你看哪家无人出租车用的华为的方案,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
+青鸟：把开车的人人p掉了而已啦,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
华为的很激进,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
*摄像没经验，比甲亢哥的差远了,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
素隐形人啦干,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
	德拉曼,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
感觉不如华为5界智驾,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
哈哈哈，拱进去的,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
哈哈哈哈,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
3G？现在还有用3G的吗？,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
雨刮器是因为下雨了啊,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
记住这个不会哈哈,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
-这题我会，司机在地盘底下蹲着呢,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
.无人驾驶和智驾还是华为5界厉害些,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
w说实话，有些弹幕不要太敏感，什么都说是qn发的，有不同声音是很正常的，我们应该多听,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
雷克萨斯就是个壳,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
$后面有人远程在开车啦啦啦,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
'假的啦，司机藏在车前盖下面,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
连家人都学会了,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
*深圳的外卖小哥台风天还在拼命,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
-远程遥控的啦，青鸟不要被骗了啦,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
!腾讯小姐姐被无情抛弃了,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
-假的啦，司机穿了隐身衣坐在前面,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
-对的，遥控车，你家遥控车能上道,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
小马智行,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
c好了，这回青鸟可以说。这都是日本的技术，你没看到车都是雷克萨斯的。,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
嘿嘿，见鬼了,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
:外面在下雨 雨刷为了让车的人看清楚前方啊,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
*这摄像真的不行，完全不动脑子,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
摄像在干嘛,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
 馆长tm触发骂人了哈哈哈,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
!上次坐，结果车更新地图,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
'雨刮是刮给你看，让你看外面,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
.今天台风影响 明天应该就不会下了,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
3馆长的拍摄团队真的有待加强啊，哈哈,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
不是萝卜快跑吗？,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
-青鸟：有人在遥控了啦，假的啦，,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
	阿馆卒,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
摄像师是真不会拍,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
3青鸟：有车夫在外面用绳子拉车了啦。,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
破案了 别猜了,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
(错啦 前面有个隐形司机在开的,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
$有人坐在直升飞机上遥控的,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
!青鸟：后边有人在推车啦,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
藏南算一地,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
枯萎,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
3这些公司注定最后会在这个赛道被淘汰,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
赖青鸟头上省事啊,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
非法改装,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
-车顶上坐着一个人在開啦，干霖娘,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
B说雨刮没用的兄弟们，你们看见行车记录仪了吗？,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
B这个智驾水平太拉跨了吧？国内第二梯队都到不了,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
摄影哥仔可以退休了,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
'昨天好像腾势就有开智驾吧？,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
还要馆长教 这摄影,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
H小宇啊，你真的唉，有点儿眼力见吧哈哈哈，拍了个啥,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
为什么要用雷车？,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
-武汉地狱难度，全国都是简单模式,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
"哎哟喂呀~",BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
我们的科技馆长,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
哈哈哈哈哈,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
哈哈哈哈，吓死了,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
	好机会,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
9这团队是真的六，人家那女生都有点嫌弃了,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
'其实是神奇四侠隐形女在开车,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
遥控车啦,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
9这是后面拍摄的啦，主驾位的人给剪掉了。,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
D我也打到过 还蛮新奇的 估计过几年就要全面实施了,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
公路闪电,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
《不怕》,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
$呱给后排的看景色啦，靠北,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
-后面三个人哪来的超载，有毛病吧,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
哈哈哈哈,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
*这种无人车我印象里试点了好久,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
4如果这样还不如看切片，让馆长多d收益,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
会不会拍,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
做馆长大腿上,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
小鱼道歉,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
苕萝卜变拐萝卜哈哈哈,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
小宇走路就好,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
这也是腾讯的啊,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
{无知，不是广州对日本车的执念，而是广汽丰田本来就是广州的，人家小马智行跟丰田合作的,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
假的啦～远程控制的啦,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
-刚在看馆长打雷龙，就是不用立棍,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
假的啦～远程驾驶的啦,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
'偷得技术啦～特斯拉早就有啦,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
玩具册啦，假的啦,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
<小哥哥后退时滑倒会怎样？这种动作太危险了,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
雷克萨斯啦,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
说遥控车的在搞笑吗,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
8腾讯正逛着呢 怎么突然就走了 招呼都没打,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
哈哈哈哈,BV1f7b6zPESj | 馆长8.14深圳行④，体验无人驾驶出租车：哎哟喂呀，第一次坐，真是吓死我了好不好？,
