content,video_title,timestamp
9人家分析一下出错的原因而已，别这么敏感,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
X第二次重大失误，装杠，报保险，修车，起码损失3000元以上，牛逼,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
笑死，其实根本没看到,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
0大疆今年会把32t城市领航纯视觉上车,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
!这是国内的路线规划有bug,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
B车颠怪路烂，特斯拉车主果然拥有超强的适应能力,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
路线都走错了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
3这沙雕FSD功能一上，各类舔狗都出来了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
*不要管导航嘛，你们这样怎么测,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
这也太难了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
?这里刚好前面有车带路，所以应该会开的更顺畅,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
*电鸡是广州交通不得不品的一环,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
6特斯拉最强的是自带车主的超强适应功能,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
太宽容辣,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
接管*5,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
太能洗了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
渲染多了浪费资源,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
美国啥都没有了属于是,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
Y毕竟有些人真的花了30万，买了大顶配，自我安慰一下，自我适应吧,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
挺nb,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
】,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
*又开始怪路了，我要开始反思了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
根本就是2个都没识别到,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
'导航反应真系又慢又蠢的样子,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
0就这破水平放国内的车不要被骂死啊,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
无限循环哈哈,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
"""因为途径点的问题 要回去",BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
K你被扣分的时候，和交警说啊，我这是美国车，没训练好,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
腊鸡,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
太能洗了我的天,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
i这不是洗最多只能是猜测，你也不能凭这个视频就作出fsd没识别到的最终结论吧,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
B是识别到了闸机才停的，去看小特的视频就知道了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
开S9来OTA一下,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
'这里导航已经错了，看右上角,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
-接管干嘛让它自己开啊。。真服了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
0好多敏感人，还说别人自适应，幽默,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
果然是自适应,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
来，看怎么洗,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
(小米还在内测噢 这里有点引战,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
云海智驾不行,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
自适应教育的真好,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
W对于特斯拉来说车机显示和fsd是完全两套系统，就是给你看着玩的,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
$导航都不准还怎么端到端啊,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
压根没识别,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
开始自适应,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
这滤震甚至不如秦L,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
提前变道避让挺顺滑的,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
B这叫什么洗？人家实话实说哪里洗了？莫名其妙！,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
)SR都没显示你跟我说识别成功？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
因为他们没有开网络,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
'我想看国产车这种路怎么开的,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
;中控这个界面叫SR，系统识别的东西都在上面,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
8其实就是失败的  刚刚那个因为抬的比较快,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
违规停车？番禺日常啦,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
C10万级别的悬挂，5万的级别的隔音，3万级别的内饰,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
'压根没识别，亏了杆子抬得快,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
自适应谁比的了华为啊,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
!完全听不到你们在说什么,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
表现不错,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
导航不行啊,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
N刚发现前挡风的视角竟然是拼接的，这里看手被遮挡了哈哈,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
-看出来了，反正出了问题不能怪车,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
'有一说一特斯拉还是有点东西,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
'开车这个已经被洗的差不多了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
这话术，糖,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
;杆这里 谁会完全相信自动驾驶 都会踩下刹车,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
特斯拉自适应fsd就是nb,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
3Fsdv12之后Sr渲染界面不参与决策 望周知,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
竿识别都比车灵敏,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
!导航问题，跟智驾啥关系,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
*连OTA路的能力都没有，太差劲了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
W在美国我不知道，我也不想知道，我只知道中国不可以就足够了。,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
:这个屏幕怎么看着开拖拉机一样的 抖个不停,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
K得了吧，要是华为小米的出问题，是不是也是这个态度？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
?为什么有些人对特斯拉这么宽容对国产这么苛刻,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
?其实就是没看到。。。第一个是因为前面减速了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
R8减速到5抬杆再加速，你说有没有识别？端到端sr不准确都说了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
<反正都不是智驾的问题，导航应该是华为做的,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
8失败了 前面有车减速了 要没车就撞上去了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
3只要sr不渲染，T粉和车评人就会自适应,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
-自适应车主，什么都是别人的原因,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
8我花了6万4分都扣没了就得到一个很不错？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
!前面那个其实也是失败的,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
<从ads过来的，那边没过杆弹幕可是相当理性的,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
根本没事别到,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
快速路也颠啊,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
'主要前面有车，下意识的停了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
E去看看横评，杆子没放下来的没有一个车目前能识别,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
M你真不用接管啊 他gps导向会自己规划的 未必一定按导航走,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
)啥违规停车 ，一直都是这样的 ,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
这叫路感清晰,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
'这路况也算复杂，人都没几个,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
云海都比这好啊,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
4会不会是国内的道路建设和美国不一样 ,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
<很好奇一滴边喷特斯拉又睇落去葛人真系搞笑,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
A过的时候速度明显变慢了 不就代表有这个意思吗 ,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
解释叫洗？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
W貌似第二梯队的小米已经能识别闸机杆子了，本地化还是很重要啊,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
美国或许没有闸机,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
比极氪好多了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
噗，美国真落后,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
	很不戳,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
*幸亏闸机抬的快，根本没识别啊,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
1神经网络是个黑箱 人不知道它怎么想,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
完全爆杀华为了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
连续变道转弯,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
减震真差，颠成狗,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
它不一定跟着导航走,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
这比喻可以,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
就是单纯没看到,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
*懂了，这车跟云海智驾一个级别,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
这是什么变态城市,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
干预 但是不计算接管？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
连续变道了啊,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
好颠，这车10万不到吧,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
$幽默，总有借口，总能解释,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
栏杆：还好我抬得快,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
9这里是导航设置有问题，跟智驾又没有关系,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
就是没有识别到而已,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
Z前面蠢货，为什么我们的数据要给他出国？他们连车都不敢让我们进,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
你们不觉得很慢吗,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
)能选这条路线我也是很佩服UP主,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
别找补了行不,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
	会跟车,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
夸早了，侥幸而已,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
Z讲道理雷达监测不到杆很正常但是纯视觉用摄像头的也拍不到闸机？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
B不管国产做的多好，特斯拉就是牛逼，这植人思维,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
",特斯拉Y本身就癫呀，开了4年了。",BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
$把车牌挡住不就知道了吗？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
$这就是无图纯视觉的痛点了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
-国产车别的视频有，都吊打这个车,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
就是刚刚碰巧 出去了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
碾压国产智驾,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
算力不行啊,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
8笑死，说10万级别的悬挂的到底开没开过车,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
这是导航设置错了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
 6.4W吹了9年宇宙第一就这,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
电鸡导致的,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
就是没识别到嘛,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
H六万多还是在中国开，我管他到底有没有区别，就是菜,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
9目前能自动过高速闸机的国产车仅上汽智己,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
这车避震真差,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
直行道右转,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
眼见你踩了刹车,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
那么多美国狗？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
这么平的路还这么抖,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
*这路是在完成什么越野挑战吗？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
就是车机的规划,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
*前面的，华为智驾3.2能识别栏杆,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
吹的有点硬,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
这速度多少呀，真慢,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
GPS精度不如北斗,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
0不连接导航fsd怎么知道要去哪里呢？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
	特别拉,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
厉害,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
就是不敢说智己,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
根本没有反应闸机,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
6我们广东的一些殖儿出现了哈哈哈前面的,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
E经典二轮电驴不走非机动车道，非得在机动车道上晃,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
拉胯,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
导航用的GPS,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
T意思就是杆子下来了才能识别，并没有识别到这里是闸机要减速,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
*FSD估计后期连天神之眼都搞不过,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
K好路也颠呀，前面那么多超平的路，你去开一下就明白了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
明显就是没有识别到,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
*阿聪你不要太打脸啊哈哈哈哈哈,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
	太强了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
哦，这么快就自适应了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
哈哈哈哈哈哈太智能了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
$这些车评人宣传味道太浓了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
D冷知识，SR界面在V11版本后就没怎么花心思做渲染了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
c其实这个问题很容易优化，毕竟不管杆下不下，闸机这种装置容易识别特征,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
中山的路你以为,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
\其实到目前都还不错的，毕竟刚进入国内，但是否值6万4就见仁见智了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
前一次能过应该是凑巧,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
哈哈哈，强行找补,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
抖,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
拖拉机吗,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
0明明喺冇识别到杆抬高了，咁都吹？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
	哈哈哈,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
你们镇不看啊？带点脑子吧，人家拿过很多国产车同一条路测试过都不行，只是tsl杆子上去了就识别不了，未上去不就识别了吗了嘛，脑子是个好东西,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
差点-9700,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
怎么这么抖,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
-测个毛 没走每次都干预 哎 受不了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
你们话太多了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
-说明刚刚就是瞎猫碰到死耗子而已,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
!有没有可能这里是炸胡？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
'说白了就是它不理解啥事闸机,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
H他要对比其他车，所以要干预不能让特斯拉自己选路线,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
*刚刚司机接管了，不然要撞栏杆,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
N不要太相信它，有时候能识别到升降杆，也有很多时候不能,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
$你这路况怎么全停上车了？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
B肯定要接管啊，你实际出行就让它按gps跑路走？？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
*相同路段测试，有问题去看前面,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
$碰运气的，没识别这个东西,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
特斯拉悬架硬,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
B不设置成同一条路线怎么和其他车对比一样的场景,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
(刚刚只是运气好 恰好过去而已,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
0其实就是看到有障碍物停下来了而已,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
c不跟着导航走谁知道车最终会跑到哪里去？谁敢度堵车最后不会甩手不管。,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
3美国的白色单实线是不鼓励不禁止变道,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
B应该是闸机反应比较快，自动开了，车子没识别到,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
W和中国差不多交规的国家多了去了。说跑不了数据就是搞笑来的。,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
这就越野了？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
%这个避震跟 5W 的帝豪差不多,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
T前面的，按你的“逻辑”，你也不能做出fsd能识别到闸机的结论,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
这也敢叫智驾？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
(根本没识别到 刚刚是闸机太快,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
6这不就证明刚才是因为那个闸机更好么？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
0上一个其实也没有，只是杆子抬得快,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
?扯毛咩，走错路跟住退出了，仲FSS自己规划，丢,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
-fsd：这怎么打，铸币导航，带不动,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
上次凑巧,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
有贴条的就都老实了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
素菜荤价,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
'如果这是比亚迪早就被喷惨了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
'左上角的统计都没更新的吗？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
仅靠摄像头也不便宜啊,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
9第一个就是运气好，刚好前面有车子减速了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
我感觉这里是闸机厉害,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
N不是闸机反应快，闸机抬杆前明显减速了的可以自己回去看,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
?特斯拉FSD在国内算第三梯队，跟小鹏纯视觉一桌,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
导航 SR FSD 各干各的,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
忘了加次数了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
6万4就买这个？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
差D2000,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
番禺常规操作啦,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
是是是，全都识别了～,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
-幸好抬杆识别的快，不然肯定撞了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
炸鸡,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
$又是不按导航走，这个借口,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
Q主驾位真能给特斯拉吹，就纯粹没看到，第一次只是凑巧过了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
明显没识别到,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
i没识别到还能减速啊？减速抬杆再走说明识别到了啊只是没渲染出来给你看罢了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
$未按导航走计数依然未变化,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
*这路况能这样开其实已经很好了,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
;看来6万还是卖便宜了 这么多人舔 应该卖12万,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
$其他的车没颠的这么厉害过,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
!太慢了，袁启充还在这吹,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
只是刚好抬杆了而已,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
这是真拉胯,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
$人家大疆的智驾才多少钱？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
连续变道,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
*车顶激光雷达大部分都可以识别,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
6路边违停看不见吗？右转道直接撞车啊？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
笑死,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
经典怪导航,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
*导航都拉成这样还玩自动驾驶？,BV1v7PjegENh | 一镜到底：特斯拉FSD挑战「智闯纽北」,
